Track,Course Code,Course Title,Course Description,Outcome Type,Period,Outcome Number,Outcome Text
CS Game Development,S-ITCS111,Introduction to Computing,"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",TLO,Midterm,TLO6,Understand the necessary skills to become a successful IT professional
CS Game Development,S-ITCS111,Introduction to Computing,"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",TLO,Final,TLO7,Understand the ACM Code of Ethics and Professional Conduct to guide the ethical conduct of all computing professionals.
CS Game Development,S-ITCS111,Introduction to Computing,"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",TLO,Final,TLO8,Study the basic concepts of HTML.
CS Game Development,S-ITCS111,Introduction to Computing,"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",TLO,Final,TLO9,Use HTML elements and attributes in designing Web pages.
CS Game Development,S-ITCS111,Introduction to Computing,"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",TLO,Final,TLO10,Apply the various standards in the planning and design of websites using CSS.
CS Game Development,S-ITCS111LA,Introduction to Computing (Laboratory),"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",CLO,General,CLO1,"select the appropriate computer components to build, repair, or upgrade personal computers"
CS Game Development,S-ITCS111LA,Introduction to Computing (Laboratory),"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",CLO,General,CLO2,"explain basic host, data, and network security"
CS Game Development,S-ITCS111LA,Introduction to Computing (Laboratory),"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",CLO,General,CLO3,explain the roles and responsibilities of the IT professional
CS Game Development,S-ITCS111LA,Introduction to Computing (Laboratory),"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",CLO,General,CLO4,study the fundamental ethical principles that form the basis for the ACM Code of Ethics and Professional Conduct
CS Game Development,S-ITCS111LA,Introduction to Computing (Laboratory),"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",CLO,General,CLO5,understand and apply the concepts involving framework for website development
CS Game Development,S-ITCS111LA,Introduction to Computing (Laboratory),"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",CLO,General,CLO6,"utilize design standards in planning the layout, design, and development of a complete website"
CS Game Development,S-ITCS111LA,Introduction to Computing (Laboratory),"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",CLO,General,CLO7,Demonstrate 21st-century skills in all learning activities
CS Game Development,S-ITCS111LA,Introduction to Computing (Laboratory),"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",TLO,Midterm,TLO1,Explain how to keep personal computer components safe.
CS Game Development,S-ITCS111LA,Introduction to Computing (Laboratory),"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",TLO,Midterm,TLO2,Explain the features and functions of computer components.
CS Game Development,S-ITCS111LA,Introduction to Computing (Laboratory),"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",TLO,Midterm,TLO3,Describe different types of malware.
CS Game Development,S-ITCS111LA,Introduction to Computing (Laboratory),"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",TLO,Midterm,TLO4,Explain physical security measures.
CS Game Development,S-ITCS111LA,Introduction to Computing (Laboratory),"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",TLO,Midterm,TLO5,Explain the six steps of the troubleshooting process for security.
CS Game Development,S-ITCS111LA,Introduction to Computing (Laboratory),"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",TLO,Midterm,TLO6,Understand the necessary skills to become a successful IT professional
CS Game Development,S-ITCS111LA,Introduction to Computing (Laboratory),"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",TLO,Final,TLO7,Understand the ACM Code of Ethics and Professional Conduct to guide the ethical conduct of all computing professionals.
CS Game Development,S-ITCS111LA,Introduction to Computing (Laboratory),"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",TLO,Final,TLO8,Study the basic concepts of HTML.
CS Game Development,S-ITCS111LA,Introduction to Computing (Laboratory),"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",TLO,Final,TLO9,Use HTML elements and attributes in designing Web pages.
CS Game Development,S-ITCS111LA,Introduction to Computing (Laboratory),"This course provides an overview of the Computing Industry and Computing profession, including Research and Applications in different fields; an Appreciation of Computing in different fields such as Biology, Sociology, Environment, and Gaming; an understanding of ACM requirements; an appreciation of the history of computing; and knowledge of the key components of computer systems (organizations and architecture), Malware, Computer Security, Internet and Internet protocols, HTML4/5 and CSS.",TLO,Final,TLO10,Apply the various standards in the planning and design of websites using CSS.
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",CLO,General,CLO1,"understand software methodology, algorithms, and flowchart"
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",CLO,General,CLO2,create algorithms and flowcharts for solving a given problem
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",CLO,General,CLO3,understand common computer programming concepts
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",CLO,General,CLO4,analyze and evaluate pre-written programs
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",CLO,General,CLO5,develop programs to solve varieties of programming problems
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",CLO,General,CLO6,demonstrate 21st century skills in all learning activities
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Midterm,TLO1,"Discuss software methodology, algorithms, and flowchart"
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Midterm,TLO2,Discuss flowcharting symbols and their uses
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Midterm,TLO3,Draw flowcharts for solving problems
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Midterm,TLO4,Translate algorithms to flowcharts
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Midterm,TLO5,Write algorithms for solving given problems as part of software development process.
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Midterm,TLO6,Learn syntax and semantics of Python programming language.
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Midterm,TLO7,"Understand identifiers, keywords, and operators in Python."
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Midterm,TLO8,Explain I/O Statements
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Final,TLO10,Debug and modify programs
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Final,TLO11,Trace the output of the program
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Final,TLO12,Write Python programs using the different Selection Structures.
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Final,TLO13,Write programs using Python Iteration Structure.
CS Game Development,S-ITCS112,Fundamentals of Programming,"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Final,TLO14,Perform basic manipulation with arrays in Python
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",CLO,General,CLO1,"understand software methodology, algorithms, and flowchart"
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",CLO,General,CLO2,create algorithms and flowcharts for solving a given problem
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",CLO,General,CLO3,understand common computer programming concepts
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",CLO,General,CLO4,analyze and evaluate pre-written programs
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",CLO,General,CLO5,develop programs to solve varieties of programming problems
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",CLO,General,CLO6,demonstrate 21st century skills in all learning activities
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Midterm,TLO1,"Discuss software methodology, algorithms, and flowchart"
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Midterm,TLO2,Discuss flowcharting symbols and their uses
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Midterm,TLO3,Draw flowcharts for solving problems
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Midterm,TLO4,Translate algorithms to flowcharts
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Midterm,TLO5,Write algorithms for solving given problems as part of software development process.
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Midterm,TLO6,Learn syntax and semantics of Python programming language.
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Midterm,TLO7,"Understand identifiers, keywords, and operators in Python."
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Midterm,TLO8,Explain I/O Statements
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Final,TLO10,Debug and modify programs
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Final,TLO11,Trace the output of the program
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Final,TLO12,Write Python programs using the different Selection Structures.
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Final,TLO13,Write programs using Python Iteration Structure.
CS Game Development,S-ITCS112LA,Fundamentals of Programming (Laboratory),"Introduces programming with emphasis on algorithmic and fundamentals programming concepts. This also includes software development methodology, data types, control structures, arrays, and the mechanics of running, testing, and debugging.",TLO,Final,TLO14,Perform basic manipulation with arrays in Python
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",CLO,General,CLO1,understand programming concepts
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",CLO,General,CLO2,describe structured data types
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",CLO,General,CLO3,examine program functionality
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",CLO,General,CLO4,evaluate searching and sorting algorithms
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",CLO,General,CLO5,"develop a cleaner, more efficient, and more manageable java programs"
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",CLO,General,CLO6,demonstrate 21st century skills in all learning activities
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",TLO,Midterm,TLO1,"Understand the syntax and semantics of key programming constructs, including data types, control structures, and function declarations in Java."
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",TLO,Midterm,TLO2,"Identify and use Java-specific identifiers, keywords, and operators, and understand their role in creating functional Java programs."
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",TLO,Midterm,TLO3,"Explain and demonstrate the use of input/output statements in Java to interact with the user, including the use of Scanner and System.out.println."
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",TLO,Midterm,TLO4,Discuss how data is stored and its use
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",TLO,Midterm,TLO5,Explain operations that can be performed on a given structure
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",TLO,Midterm,TLO6,Evaluate program execution by tracing program output.
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",TLO,Midterm,TLO7,Test correctness of programs against several test data.
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",TLO,Midterm,TLO8,Validate the input of the program
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",TLO,Final,TLO9,Explain how searching and sorting algorithms works.
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",TLO,Final,TLO10,Compare and contrast the different searching and sorting algorithms
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",TLO,Final,TLO11,Construct a program to implement specific searching and sorting algorithm
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",TLO,Final,TLO12,Choose an appropriate data and programming structure.
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",TLO,Final,TLO13,Design user-defined methods.
CS Game Development,S-ITCS123,Intermediate Programming,"Includes review of control structures and data types with emphasis on structured data types. Application of object-oriented programming paradigm, focusing on the definition and use of classes along with the fundamentals of object-oriented design is also part of the discussion as well as basic analysis of algorithms, searching and sorting techniques.",TLO,Final,TLO14,"Collaboration, Skilled Communication, Knowledge Construction, Self- Regulation, Real-world Problem-Solving, Use of ICT"
CS Game Development,S-ITCS214,Data Structures and Algorithms,"This course provides the concepts of abstract data types of common data structures such as lists, linked lists, stacks, queues, trees and graphs used in solving computer problems. This course also includes the study of time and space complexities of algorithms and the choice of appropriate data structures. The course covers several data structures as tools for programming, best practices in using those data structures with estimated running time and space efficiency, hands-on exercises to develop practical skills in creating impactful programs",CLO,General,CLO1,Understand the importance of data structures and algorithms in application of daily living.
CS Game Development,S-ITCS214,Data Structures and Algorithms,"This course provides the concepts of abstract data types of common data structures such as lists, linked lists, stacks, queues, trees and graphs used in solving computer problems. This course also includes the study of time and space complexities of algorithms and the choice of appropriate data structures. The course covers several data structures as tools for programming, best practices in using those data structures with estimated running time and space efficiency, hands-on exercises to develop practical skills in creating impactful programs",CLO,General,CLO2,Evaluate the running time of algorithms and data structures using big-oh notations.
CS Game Development,S-ITCS214,Data Structures and Algorithms,"This course provides the concepts of abstract data types of common data structures such as lists, linked lists, stacks, queues, trees and graphs used in solving computer problems. This course also includes the study of time and space complexities of algorithms and the choice of appropriate data structures. The course covers several data structures as tools for programming, best practices in using those data structures with estimated running time and space efficiency, hands-on exercises to develop practical skills in creating impactful programs",CLO,General,CLO3,Analyze the features of each data structure and its operations and use it to design algorithms to solve real-world problems.
CS Game Development,S-ITCS214,Data Structures and Algorithms,"This course provides the concepts of abstract data types of common data structures such as lists, linked lists, stacks, queues, trees and graphs used in solving computer problems. This course also includes the study of time and space complexities of algorithms and the choice of appropriate data structures. The course covers several data structures as tools for programming, best practices in using those data structures with estimated running time and space efficiency, hands-on exercises to develop practical skills in creating impactful programs",CLO,General,CLO4,Apply the most appropriate data structures given a specified real world problem.
CS Game Development,S-ITCS214,Data Structures and Algorithms,"This course provides the concepts of abstract data types of common data structures such as lists, linked lists, stacks, queues, trees and graphs used in solving computer problems. This course also includes the study of time and space complexities of algorithms and the choice of appropriate data structures. The course covers several data structures as tools for programming, best practices in using those data structures with estimated running time and space efficiency, hands-on exercises to develop practical skills in creating impactful programs",CLO,General,CLO5,Create codes written in Java for various algorithms and data structures.
CS Game Development,S-ITCS214,Data Structures and Algorithms,"This course provides the concepts of abstract data types of common data structures such as lists, linked lists, stacks, queues, trees and graphs used in solving computer problems. This course also includes the study of time and space complexities of algorithms and the choice of appropriate data structures. The course covers several data structures as tools for programming, best practices in using those data structures with estimated running time and space efficiency, hands-on exercises to develop practical skills in creating impactful programs",CLO,General,CLO6,Demonstrate 21st century skills in all learning activities.
